GJAHR	WBS3	TXT_WBS3	INV_TYP	INV_TYP_TXT	WBS1	TXT_WBS1	PLFAZ	PLSEZ	WAERS	USR06	USR07	WBS2	TXT_WBS2	KOKRS	TXT_KOKRS	BUKRS	TXT_BUKRS	GSBER	TXT_GSBER	PRCTR	TXT_PRCTR	USR08	USR02	USR00	USR01	USR00_1	USR00_2	USR00_3	USR00_4	ZZUSRCURR_01	KOSTL	TXT_KOSTL	ANLKL	TXT_ANLKL	WW000	TXT_WW000	WW100	TXT_WW100	WW129	TXT_WW129	KALSM	TXT_KALSM	USR11	USR10	PLN_S00_01	PLN_S00_02	PLN_S00_03	PLN_S00_04	PLN_S00_05	PLN_S00_06	PLN_S00_07	PLN_S00_08	PLN_S00_09	PLN_S00_10	PLN_S00_11	PLN_S00_12	PLN_V00_01	PLN_V00_02	PLN_V00_03	PLN_V00_04	PLN_V00_05	PLN_V00_06	PLN_V00_07	PLN_V00_08	PLN_V00_09	PLN_V00_10	PLN_V00_11	PLN_V00_12	PLN_E00_01	PLN_E00_02	PLN_E00_03	PLN_E00_04	PLN_E00_05	PLN_E00_06	PLN_E00_07	PLN_E00_08	PLN_E00_09	PLN_E00_10	PLN_E00_11	PLN_E00_12	BDG_B00_01	BDG_B00_02	BDG_B00_03	BDG_B00_04	BDG_B00_05	BDG_B00_06	BDG_B00_07	BDG_B00_08	BDG_B00_09	BDG_B00_10	BDG_B00_11	BDG_B00_12	BDG_B01_01	BDG_B01_02	BDG_B01_03	BDG_B01_04	BDG_B01_05	BDG_B01_06	BDG_B01_07	BDG_B01_08	BDG_B01_09	BDG_B01_10	BDG_B01_11	BDG_B01_12	BDG_CHG_01	BDG_CHG_02	BDG_CHG_03	BDG_CHG_04	BDG_CHG_05	BDG_CHG_06	BDG_CHG_07	BDG_CHG_08	BDG_CHG_09	BDG_CHG_10	BDG_CHG_11	BDG_CHG_12	ACT_APPR_01	ACT_APPR_02	ACT_APPR_03	ACT_APPR_04	ACT_APPR_05	ACT_APPR_06	ACT_APPR_07	ACT_APPR_08	ACT_APPR_09	ACT_APPR_10	ACT_APPR_11	ACT_APPR_12	ACT_UNAP_01	ACT_UNAP_02	ACT_UNAP_03	ACT_UNAP_04	ACT_UNAP_05	ACT_UNAP_06	ACT_UNAP_07	ACT_UNAP_08	ACT_UNAP_09	ACT_UNAP_10	ACT_UNAP_11	ACT_UNAP_12	ACT_AGAP_01	ACT_AGAP_02	ACT_AGAP_03	ACT_AGAP_04	ACT_AGAP_05	ACT_AGAP_06	ACT_AGAP_07	ACT_AGAP_08	ACT_AGAP_09	ACT_AGAP_10	ACT_AGAP_11	ACT_AGAP_12	ACT_AGUN_01	ACT_AGUN_02	ACT_AGUN_03	ACT_AGUN_04	ACT_AGUN_05	ACT_AGUN_06	ACT_AGUN_07	ACT_AGUN_08	ACT_AGUN_09	ACT_AGUN_10	ACT_AGUN_11	ACT_AGUN_12
2023	R.23.1110.01-004-001	기타	R	3. 리뉴얼(MD개편포함)	R.23.1110.01	하남점 MD개편	2023	2023	KRW	831	831	R.23.1110.01-004	기타	S000		1000	신세계	1110	하남점	P100	손익센터-백화점	20231231	기타	공사비_인테리어_기타		공사비	인테리어	기타			1110A001	하남점_공통	00000120	인테리어																																																																																																																																		
2023	N.23.2100.01-006-002	예비비	N	1. 신규	N.23.2100.01	The Great 광주	2030	2030	KRW	899000	899000	N.23.2100.01-006	기타	S000		2000	광주신세계	2100	광주점	P100	손익센터-백화점	20301231	기타	예비비_예비비		예비비	예비비				2100A001	광주점_공통	00000110	건물 (30년)																													1000000	1000000	1000000	1000000	1000000	1000000																																																																																																
2023	N.23.2100.01-001-001	신축공사	N	1. 신규	N.23.2100.01	The Great 광주	2030	2030	KRW	899000	899000	N.23.2100.01-001	공사비	S000		2000	광주신세계	2100	광주점	P100	손익센터-백화점	20301231	공사비	건축_건축		건축	건축				2100A001	광주점_공통	00000110	건물 (30년)									X																				1000000	1000000	1000000	1000000	1000000	1000000																																																																																																
2023	N.23.2100.01-006-001	제세공과금	N	1. 신규	N.23.2100.01	The Great 광주	2030	2030	KRW	899000	899000	N.23.2100.01-006	기타	S000		2000	광주신세계	2100	광주점	P100	손익센터-백화점	20301231	기타	제세_제세		제세	제세				2100A001	광주점_공통	00000110	건물 (30년)																													1000000	1000000	1000000	1000000	1000000	1000000																																																																																																
2023	N.23.2100.01-003-001	건설사업관리용역	N	1. 신규	N.23.2100.01	The Great 광주	2030	2030	KRW	899000	899000	N.23.2100.01-003	용역비	S000		2000	광주신세계	2100	광주점	P100	손익센터-백화점	20301231	용역비	건축설계_기타		건축설계	기타				2100A001	광주점_공통	00000110	건물 (30년)									X																				1000000	1000000	1000000	1000000	1000000	1000000																																																																																																
2023	N.23.2100.01-003-003	건출설계용역(해외)	N	1. 신규	N.23.2100.01	The Great 광주	2030	2030	KRW	899000	899000	N.23.2100.01-003	용역비	S000		2000	광주신세계	2100	광주점	P100	손익센터-백화점	20301231	용역비	건축설계_해외설계		건축설계	해외설계				2100A001	광주점_공통	00000110	건물 (30년)																													1000000	1000000	1000000	1000000	1000000	1000000																																																																																																
2023	N.23.2100.01-003-002	광천사거리지하차도 설계용역	N	1. 신규	N.23.2100.01	The Great 광주	2030	2030	KRW	899000	899000	N.23.2100.01-003	용역비	S000		2000	광주신세계	2100	광주점	P100	손익센터-백화점	20301231	용역비	건축설계_기타		건축설계	기타				2100A001	광주점_공통	00000110	건물 (30년)																													1000000	1000000	1000000	1000000	1000000	1000000																																																																																																
2023	N.23.2100.01-003-004	교통영향평가용역	N	1. 신규	N.23.2100.01	The Great 광주	2030	2030	KRW	899000	899000	N.23.2100.01-003	용역비	S000		2000	광주신세계	2100	광주점	P100	손익센터-백화점	20301231	용역비	기타용역_교통영향평가용역		기타용역	교통영향평가용역				2100A001	광주점_공통	00000110	건물 (30년)																													1000000	1000000	1000000	1000000	1000000	1000000																																																																																																
2023	N.23.2100.01-003-005	도시관리(지구단위)계획용역	N	1. 신규	N.23.2100.01	The Great 광주	2030	2030	KRW	899000	899000	N.23.2100.01-003	용역비	S000		2000	광주신세계	2100	광주점	P100	손익센터-백화점	20301231	용역비	기타용역_기타(미발주 항목등)		기타용역	기타(미발주 항목등)				2100A001	광주점_공통	00000110	건물 (30년)																													1000000	1000000	1000000	1000000	1000000	1000000																																																																																																
2023	N.23.2100.01-003-006	디자인제안용역	N	1. 신규	N.23.2100.01	The Great 광주	2030	2030	KRW	899000	899000	N.23.2100.01-003	용역비	S000		2000	광주신세계	2100	광주점	P100	손익센터-백화점	20301231	용역비	기타용역_기타(미발주 항목등)		기타용역	기타(미발주 항목등)				2100A001	광주점_공통	00000110	건물 (30년)																													1000000	1000000	1000000	1000000	1000000	1000000																																																																																																
2023	N.23.2100.01-003-007	설계관리용역	N	1. 신규	N.23.2100.01	The Great 광주	2030	2030	KRW	899000	899000	N.23.2100.01-003	용역비	S000		2000	광주신세계	2100	광주점	P100	손익센터-백화점	20301231	용역비	기타용역_설계관리용역		기타용역	설계관리용역				2100A001	광주점_공통	00000110	건물 (30년)																													1000000	1000000	1000000	1000000	1000000	1000000																																																																																																
2023	N.23.2100.01-003-008	소방설계용역	N	1. 신규	N.23.2100.01	The Great 광주	2030	2030	KRW	899000	899000	N.23.2100.01-003	용역비	S000		2000	광주신세계	2100	광주점	P100	손익센터-백화점	20301231	용역비	건축설계_소방설계		건축설계	소방설계				2100A001	광주점_공통	00000110	건물 (30년)																													1000000	1000000	1000000	1000000	1000000	1000000																																																																																																
2023	N.23.2100.01-003-009	조경설계용역	N	1. 신규	N.23.2100.01	The Great 광주	2030	2030	KRW	899000	899000	N.23.2100.01-003	용역비	S000		2000	광주신세계	2100	광주점	P100	손익센터-백화점	20301231	용역비	건축설계_조경설계		건축설계	조경설계				2100A001	광주점_공통	00000110	건물 (30년)																													1000000	1000000	1000000	1000000	1000000	1000000																																																																																																
2023	N.23.2100.01-003-010	기타용역	N	1. 신규	N.23.2100.01	The Great 광주	2030	2030	KRW	899000	899000	N.23.2100.01-003	용역비	S000		2000	광주신세계	2100	광주점	P100	손익센터-백화점	20301231	용역비	기타용역_기타(미발주 항목등)		기타용역	기타(미발주 항목등)				2100A001	광주점_공통	00000110	건물 (30년)																													1000000	1000000	1000000	1000000	1000000	1000000																																																																																																
2023	I.23.1000.03-001-001	지분투자	I	2. 신규(지분투자)	I.23.1000.03	신세계DF	2030	2030	KRW			I.23.1000.03-001	지분투자	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20241231	지분투자	종속기업투자주식							1000A001	본사_공통	00000900	기타(미해당)																																																																																																																																		
2023	N.21.1000.02-001-002	공통	N	1. 신규	N.21.1000.02	울산PJ	2023	2023	KRW			N.21.1000.02-001	공사비	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20211231	공사비	기타공사_기타		기타공사	건설기타				1000A001	본사_공통																																																																																																																																				
2023	N.21.1000.02-001-003	공통	N	1. 신규	N.21.1000.02	울산PJ	2023	2023	KRW			N.21.1000.02-001	공사비	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20211231	공사비	기타공사_기타		기타공사	건설기타				1000A001	본사_공통																																																																																																																																				
2023	N.21.1000.02-001-004	공통	N	1. 신규	N.21.1000.02	울산PJ	2023	2023	KRW			N.21.1000.02-001	공사비	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20211231	공사비	기타공사_기타		기타공사	건설기타				1000A001	본사_공통																																																																																																																																				
2023	N.21.1000.02-001-005	공통	N	1. 신규	N.21.1000.02	울산PJ	2023	2023	KRW			N.21.1000.02-001	공사비	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20211231	공사비	기타공사_기타		기타공사	건설기타				1000A001	본사_공통																																																																																																																																				
2023	N.21.1000.02-001-006	공통	N	1. 신규	N.21.1000.02	울산PJ	2023	2023	KRW			N.21.1000.02-001	공사비	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20211231	공사비	기타공사_기타		기타공사	건설기타				1000A001	본사_공통																																																																																																																																				
2023	N.21.1000.02-001-007	공통	N	1. 신규	N.21.1000.02	울산PJ	2023	2023	KRW			N.21.1000.02-001	공사비	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20211231	공사비	기타공사_기타		기타공사	건설기타				1000A001	본사_공통																																																																																																																																				
2023	N.21.1000.02-001-001	울산PJ	N	1. 신규	N.21.1000.02	울산PJ	2023	2023	KRW			N.21.1000.02-001	공사비	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20211231	공사비	기타공사_기타		기타공사	건설기타				1000A001	본사_공통	00000110	건물 (30년)																																																								130800000																																																																										
2023	N.21.1000.03-001-002	공통	N	1. 신규	N.21.1000.03	송도PJ	2023	2023	KRW			N.21.1000.03-001	공사비	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20211231	공사비	기타공사_기타		기타공사	건설기타				1000A001	본사_공통																																																																																																																																				
2023	N.21.1000.03-001-003	공통	N	1. 신규	N.21.1000.03	송도PJ	2023	2023	KRW			N.21.1000.03-001	공사비	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20211231	공사비	기타공사_기타		기타공사	건설기타				1000A001	본사_공통																																																																																																																																				
2023	N.21.1000.03-001-004	공통	N	1. 신규	N.21.1000.03	송도PJ	2023	2023	KRW			N.21.1000.03-001	공사비	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20211231	공사비	기타공사_기타		기타공사	건설기타				1000A001	본사_공통																																																																																																																																				
2023	N.21.1000.03-001-005	공통	N	1. 신규	N.21.1000.03	송도PJ	2023	2023	KRW			N.21.1000.03-001	공사비	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20211231	공사비	기타공사_기타		기타공사	건설기타				1000A001	본사_공통																																																																																																																																				
2023	N.21.1000.03-001-006	공통	N	1. 신규	N.21.1000.03	송도PJ	2023	2023	KRW			N.21.1000.03-001	공사비	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20211231	공사비	기타공사_기타		기타공사	건설기타				1000A001	본사_공통																																																																																																																																				
2023	N.21.1000.03-001-007	공통	N	1. 신규	N.21.1000.03	송도PJ	2023	2023	KRW			N.21.1000.03-001	공사비	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20211231	공사비	기타공사_기타		기타공사	건설기타				1000A001	본사_공통																																																																																																																																				
2023	N.21.1000.03-001-001	송도PJ	N	1. 신규	N.21.1000.03	송도PJ	2023	2023	KRW			N.21.1000.03-001	공사비	S000		1000	신세계	1000	본사	P100	손익센터-백화점	20211231	공사비	기타공사_기타		기타공사	건설기타				1000A001	본사_공통	00000110	건물 (30년)																																																								500000																																																																										
2023	N.21.1000.04-001-001	공통	N	1. 신규	N.21.1000.04	팩토리 신규점 출점	2023	2023	KRW			N.21.1000.04-001	공사비	S000		1000	신세계	1000	본사	PF00	손익센터-팩토리	20211231	공사비	기타공사_기타		기타공사	건설기타				1000F001	본사_팩토리 공통																																																										18000000																																																																										
2023	N.21.1000.05-001-001	공통	N	1. 신규	N.21.1000.05	팩토리 리뉴얼	2023	2023	KRW			N.21.1000.05-001	공사비	S000		1000	신세계	1000	본사	PF00	손익센터-팩토리	20211231	공사비	기타공사_기타		기타공사	건설기타				1000F001	본사_팩토리 공통																																																																																																																																				
